Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Sales,Cost,Profit,Profit_Margin,Order_Month,Month_Name,Quarter
O004471,2025-12-18,C0480,P0007,S025,3,0.0,56292.78,39324.18,16968.6,0.3014347488256931,12,December,2025Q4
O005210,2025-12-18,C0672,P0119,S023,5,0.2,15704.08,17107.6,-1403.52,-0.08937295276132062,12,December,2025Q4
O005324,2025-12-18,C0099,P0050,S016,5,0.05,90755.92,74469.2,16286.72,0.17945628230092317,12,December,2025Q4
O005434,2025-12-18,C0086,P0082,S016,6,0.2,66900.58,58371.18,8529.4,0.12749366298468562,12,December,2025Q4
O005943,2025-12-18,C0973,P0114,S023,7,0.1,255270.77,203121.31,52149.46,0.20429076153137316,12,December,2025Q4
O000096,2025-12-17,C0321,P0071,S002,1,0.2,5341.45,4703.69,637.76,0.11939829072630091,12,December,2025Q4
O000687,2025-12-17,C0715,P0089,S012,2,0.15,55281.7,52722.46,2559.24,0.04629452422772816,12,December,2025Q4
O001093,2025-12-17,C0470,P0036,S007,1,0.0,13749.65,9655.05,4094.6,0.29779667118799386,12,December,2025Q4
O001373,2025-12-17,C0394,P0088,S023,2,0.1,61485.37,46860.86,14624.51,0.23785349262759578,12,December,2025Q4
O001675,2025-12-17,C0756,P0003,S018,8,0.0,93022.4,63302.88,29719.52,0.3194877792875695,12,December,2025Q4
O002036,2025-12-17,C0308,P0119,S020,4,0.15,13348.47,13686.08,-337.61,-0.025292037214751956,12,December,2025Q4
O003069,2025-12-17,C0216,P0089,S024,6,0.2,156089.52,158167.38,-2077.86,-0.013311976358182152,12,December,2025Q4
O003356,2025-12-17,C0188,P0009,S015,5,0.0,168818.65,136337.35,32481.3,0.19240350518144766,12,December,2025Q4
O003465,2025-12-17,C0314,P0078,S025,4,0.2,17506.24,15137.6,2368.64,0.13530261209717218,12,December,2025Q4
O003574,2025-12-17,C0586,P0116,S023,5,0.0,61844.55,46019.6,15824.95,0.25588269297779676,12,December,2025Q4
O004318,2025-12-17,C0116,P0093,S020,7,0.0,237950.09,156963.38,80986.71,0.3403516678644669,12,December,2025Q4
O004520,2025-12-17,C0462,P0056,S024,3,0.0,130639.29,84799.98,45839.31,0.3508845616047056,12,December,2025Q4
O004676,2025-12-17,C0450,P0049,S009,2,0.05,31902.84,23401.86,8500.98,0.2664646783797304,12,December,2025Q4
O005178,2025-12-17,C0707,P0059,S022,6,0.05,12922.87,10775.76,2147.11,0.16614807701385217,12,December,2025Q4
O005484,2025-12-17,C0807,P0091,S011,3,0.15,15808.78,13460.43,2348.35,0.14854719972066155,12,December,2025Q4
O000091,2025-12-16,C0257,P0019,S002,5,0.0,160709.2,121489.45,39219.75,0.2440417225647318,12,December,2025Q4
O000112,2025-12-16,C0907,P0042,S013,2,0.1,12727.78,11252.08,1475.7,0.1159432359767375,12,December,2025Q4
O000224,2025-12-16,C0953,P0117,S007,8,0.2,126640.06,140941.76,-14301.7,-0.11293187953322197,12,December,2025Q4
O001437,2025-12-16,C0044,P0080,S021,1,0.2,15840.87,12816.57,3024.3,0.19091754430154403,12,December,2025Q4
O001656,2025-12-16,C0748,P0117,S024,8,0.0,158300.08,140941.76,17358.32,0.10965452449550248,12,December,2025Q4
O001922,2025-12-16,C0530,P0107,S004,8,0.0,179776.72,141512.24,38264.48,0.21284446618004824,12,December,2025Q4
O002431,2025-12-16,C0812,P0004,S016,3,0.0,25549.74,18278.88,7270.86,0.2845766727958875,12,December,2025Q4
O002721,2025-12-16,C0522,P0031,S014,1,0.2,936.42,853.0,83.42,0.0890839580530104,12,December,2025Q4
O003453,2025-12-16,C0905,P0105,S022,2,0.1,32844.37,24057.76,8786.61,0.26752256170540034,12,December,2025Q4
O003526,2025-12-16,C0219,P0117,S008,3,0.0,59362.53,52853.16,6509.37,0.10965452449550246,12,December,2025Q4
O005043,2025-12-16,C0052,P0080,S024,4,0.0,79204.36,51266.28,27938.08,0.35273411716223707,12,December,2025Q4
O005398,2025-12-16,C0717,P0097,S014,7,0.05,71094.15,57601.04,13493.11,0.1897921277629735,12,December,2025Q4
O005613,2025-12-16,C0021,P0050,S009,1,0.15,16240.53,14893.84,1346.69,0.08292155489999403,12,December,2025Q4
O005626,2025-12-16,C0860,P0080,S021,2,0.0,39602.18,25633.14,13969.04,0.35273411716223707,12,December,2025Q4
O000293,2025-12-15,C0985,P0040,S011,3,0.2,865.34,760.74,104.6,0.12087734300968404,12,December,2025Q4
O001403,2025-12-15,C0971,P0113,S015,5,0.15,40329.23,34341.75,5987.48,0.14846502152409058,12,December,2025Q4
O001593,2025-12-15,C0154,P0067,S010,3,0.05,59131.46,44325.27,14806.19,0.25039446007252314,12,December,2025Q4
O001626,2025-12-15,C0450,P0110,S022,2,0.1,64794.24,51483.82,13310.42,0.20542597613615038,12,December,2025Q4
O002247,2025-12-15,C0585,P0091,S021,5,0.0,30997.6,22434.05,8563.55,0.27626493664025603,12,December,2025Q4
O002950,2025-12-15,C0327,P0053,S001,6,0.0,163457.82,144096.0,19361.82,0.11845147573851161,12,December,2025Q4
O002953,2025-12-15,C0950,P0016,S015,8,0.2,91192.19,83617.76,7574.43,0.08306007345585187,12,December,2025Q4
O002998,2025-12-15,C0295,P0106,S009,4,0.0,62167.12,45198.04,16969.08,0.27295908190696305,12,December,2025Q4
O003803,2025-12-15,C0862,P0045,S005,6,0.0,46848.9,31218.3,15630.6,0.33363856995575136,12,December,2025Q4
O004325,2025-12-15,C0842,P0113,S016,1,0.0,9489.23,6868.35,2620.88,0.2761952234269799,12,December,2025Q4
O005051,2025-12-15,C0562,P0028,S022,4,0.0,34636.36,28528.72,6107.64,0.17633608150510044,12,December,2025Q4
O005346,2025-12-15,C0289,P0028,S021,5,0.1,38965.9,35660.9,3305.0,0.08481775090527871,12,December,2025Q4
O005388,2025-12-15,C0248,P0080,S018,7,0.0,138607.63,89715.99,48891.64,0.352734117162237,12,December,2025Q4
O000728,2025-12-14,C0335,P0020,S010,2,0.0,92292.52,59976.5,32316.02,0.35014776928834535,12,December,2025Q4
O000961,2025-12-14,C0174,P0008,S020,6,0.0,90762.96,69632.04,21130.92,0.23281435510697313,12,December,2025Q4
O000999,2025-12-14,C0024,P0089,S022,5,0.2,130074.6,131806.15,-1731.55,-0.01331197635818215,12,December,2025Q4
O001230,2025-12-14,C0862,P0022,S002,2,0.05,50866.5,34711.24,16155.26,0.3176011716945337,12,December,2025Q4
O001310,2025-12-14,C0850,P0044,S014,1,0.1,10452.56,10068.82,383.74,0.0367125374071041,12,December,2025Q4
O001575,2025-12-14,C0779,P0110,S001,6,0.1,194382.72,154451.46,39931.26,0.20542597613615038,12,December,2025Q4
O001645,2025-12-14,C0488,P0042,S025,4,0.2,22627.17,22504.16,123.01,0.005436384664984618,12,December,2025Q4
O001950,2025-12-14,C0292,P0035,S001,7,0.0,291072.46,199297.49,91774.97,0.31529939314767186,12,December,2025Q4
O003472,2025-12-14,C0528,P0109,S017,1,0.15,11854.93,11719.66,135.27,0.011410442744073563,12,December,2025Q4
O003536,2025-12-14,C0574,P0081,S006,2,0.1,74840.62,59837.24,15003.38,0.20047108107869763,12,December,2025Q4
O004014,2025-12-14,C0130,P0106,S015,3,0.1,41962.81,33898.53,8064.28,0.19217683467813523,12,December,2025Q4
O004114,2025-12-14,C0240,P0023,S002,6,0.05,247408.96,168414.84,78994.12,0.3192856071178667,12,December,2025Q4
O004302,2025-12-14,C0842,P0095,S003,8,0.2,241265.92,202534.64,38731.28,0.16053357225090056,12,December,2025Q4
O004532,2025-12-14,C0555,P0031,S001,8,0.0,9364.16,6824.0,2540.16,0.2712640535830229,12,December,2025Q4
O005000,2025-12-14,C0988,P0007,S012,8,0.2,120091.26,104864.48,15226.78,0.1267934069473499,12,December,2025Q4
O005002,2025-12-14,C0594,P0075,S021,8,0.0,280572.96,211786.32,68786.64,0.2451648940083178,12,December,2025Q4
O005095,2025-12-14,C0796,P0117,S016,5,0.0,98937.55,88088.6,10848.95,0.10965452449550248,12,December,2025Q4
O005747,2025-12-14,C0341,P0019,S015,4,0.0,128567.36,97191.56,31375.8,0.2440417225647318,12,December,2025Q4
O005863,2025-12-14,C0390,P0081,S019,2,0.05,78998.43,59837.24,19161.19,0.24255152918861805,12,December,2025Q4
O000018,2025-12-13,C0005,P0081,S024,4,0.0,166312.48,119674.48,46638.0,0.2804239345117095,12,December,2025Q4
O000042,2025-12-13,C0321,P0055,S024,2,0.0,63408.38,53320.7,10087.68,0.1590906438549605,12,December,2025Q4
O000056,2025-12-13,C0657,P0050,S005,1,0.0,19106.51,14893.84,4212.67,0.2204834896587603,12,December,2025Q4
O000600,2025-12-13,C0920,P0042,S008,2,0.05,13434.88,11252.08,2182.8,0.1624726086128049,12,December,2025Q4
O001044,2025-12-13,C0141,P0049,S021,2,0.05,31902.84,23401.86,8500.98,0.2664646783797304,12,December,2025Q4
O002062,2025-12-13,C0995,P0091,S009,5,0.15,26347.96,22434.05,3913.91,0.14854698428265414,12,December,2025Q4
O003509,2025-12-13,C0026,P0089,S017,7,0.05,216249.02,184528.61,31720.41,0.14668464162288458,12,December,2025Q4
O004059,2025-12-13,C0611,P0113,S025,7,0.05,63103.38,48078.45,15024.93,0.23810024122321183,12,December,2025Q4
O004618,2025-12-13,C0927,P0005,S012,3,0.2,96292.32,81513.96,14778.36,0.15347392190779077,12,December,2025Q4
O004885,2025-12-13,C0288,P0090,S016,2,0.15,35435.29,36694.14,-1258.85,-0.03552531953315466,12,December,2025Q4
O005118,2025-12-13,C0136,P0089,S023,1,0.05,30892.72,26361.23,4531.49,0.14668472054257442,12,December,2025Q4
O005129,2025-12-13,C0359,P0045,S010,6,0.0,46848.9,31218.3,15630.6,0.33363856995575136,12,December,2025Q4
O005146,2025-12-13,C0721,P0093,S014,8,0.0,271942.96,179386.72,92556.24,0.34035166786446686,12,December,2025Q4
O005147,2025-12-13,C0824,P0013,S006,4,0.05,35029.24,24575.36,10453.88,0.29843296628759286,12,December,2025Q4
O005297,2025-12-13,C0017,P0107,S020,4,0.05,85393.94,70756.12,14637.82,0.17141520815177283,12,December,2025Q4
O005406,2025-12-13,C0813,P0010,S006,7,0.05,11362.32,8627.85,2734.47,0.24066123819783283,12,December,2025Q4
O005446,2025-12-13,C0525,P0114,S021,1,0.2,32415.34,29017.33,3398.01,0.10482722069242525,12,December,2025Q4
O005946,2025-12-13,C0911,P0060,S021,4,0.2,96020.26,83905.84,12114.42,0.12616524887560188,12,December,2025Q4
O000093,2025-12-12,C0758,P0072,S008,7,0.0,206588.69,140774.27,65814.42,0.318577072152401,12,December,2025Q4
O000235,2025-12-12,C0216,P0049,S019,2,0.05,31902.84,23401.86,8500.98,0.2664646783797304,12,December,2025Q4
O000626,2025-12-12,C0373,P0114,S002,2,0.1,72934.51,58034.66,14899.85,0.20429080828814783,12,December,2025Q4
O000717,2025-12-12,C0504,P0087,S004,7,0.1,218911.14,159597.55,59313.59,0.2709482486820908,12,December,2025Q4
O001736,2025-12-12,C0599,P0086,S005,5,0.05,70567.0,62751.9,7815.1,0.1107472331259654,12,December,2025Q4
O001962,2025-12-12,C0479,P0004,S005,3,0.15,21717.28,18278.88,3438.4,0.15832553616290806,12,December,2025Q4
O002418,2025-12-12,C0220,P0114,S019,5,0.05,192466.06,145086.65,47379.41,0.24617020787976854,12,December,2025Q4
O002478,2025-12-12,C0800,P0004,S017,8,0.0,68132.64,48743.68,19388.96,0.28457667279588755,12,December,2025Q4
O002958,2025-12-12,C0164,P0012,S013,6,0.0,15011.52,12103.08,2908.44,0.19374720214874977,12,December,2025Q4
O004294,2025-12-12,C0790,P0031,S011,5,0.2,4682.08,4265.0,417.08,0.08908006697877865,12,December,2025Q4
O004901,2025-12-12,C0117,P0051,S016,8,0.0,34189.68,25780.56,8409.12,0.2459549197301642,12,December,2025Q4
O005204,2025-12-12,C0514,P0065,S014,3,0.1,10087.28,9270.63,816.65,0.08095839512732866,12,December,2025Q4
O005301,2025-12-12,C0530,P0069,S020,4,0.0,26247.6,23040.68,3206.92,0.12217955165424649,12,December,2025Q4
O000427,2025-12-11,C0292,P0079,S022,3,0.1,115591.72,87511.53,28080.19,0.24292561785567338,12,December,2025Q4
O000538,2025-12-11,C0603,P0099,S007,6,0.2,94291.92,87821.52,6470.4,0.06862093804007809,12,December,2025Q4
O000709,2025-12-11,C0981,P0014,S006,6,0.1,150274.22,113978.88,36295.34,0.24152738906247523,12,December,2025Q4
O000867,2025-12-11,C0987,P0089,S022,7,0.05,216249.02,184528.61,31720.41,0.14668464162288458,12,December,2025Q4
O000885,2025-12-11,C0669,P0095,S012,8,0.0,301582.4,202534.64,99047.76,0.32842685780072045,12,December,2025Q4
O001001,2025-12-11,C0966,P0084,S002,6,0.1,128280.4,94120.26,34160.14,0.2662927462028494,12,December,2025Q4
O001772,2025-12-11,C0201,P0034,S016,3,0.1,34765.47,30688.56,4076.91,0.11726894530693817,12,December,2025Q4
O002037,2025-12-11,C0159,P0042,S006,4,0.1,25455.56,22504.16,2951.4,0.1159432359767375,12,December,2025Q4
O002161,2025-12-11,C0727,P0116,S020,7,0.1,77924.13,64427.44,13496.69,0.1732029603667054,12,December,2025Q4
O002553,2025-12-11,C0504,P0056,S017,6,0.05,248214.65,169599.96,78614.69,0.3167205884100717,12,December,2025Q4
O004256,2025-12-11,C0438,P0007,S010,8,0.2,120091.26,104864.48,15226.78,0.1267934069473499,12,December,2025Q4
O004420,2025-12-11,C0163,P0019,S001,6,0.0,192851.04,145787.34,47063.7,0.2440417225647318,12,December,2025Q4
O005396,2025-12-11,C0171,P0118,S024,4,0.15,91576.18,77963.2,13612.98,0.14865197478208853,12,December,2025Q4
O005515,2025-12-11,C0510,P0059,S011,6,0.15,11562.57,10775.76,786.81,0.06804802046603825,12,December,2025Q4
O005573,2025-12-11,C0946,P0029,S011,8,0.2,2136.26,1762.96,373.3,0.17474464718714014,12,December,2025Q4
O005996,2025-12-11,C0072,P0056,S022,3,0.1,117575.36,84799.98,32775.38,0.27876061787095524,12,December,2025Q4
O000001,2025-12-10,C0368,P0065,S010,3,0.2,8966.47,9270.63,-304.16,-0.03392193360374819,12,December,2025Q4
O000465,2025-12-10,C0121,P0035,S005,3,0.05,118508.07,85413.21,33094.86,0.2792625008575365,12,December,2025Q4
O000774,2025-12-10,C0674,P0114,S003,7,0.2,226907.35,203121.31,23786.04,0.10482710233934688,12,December,2025Q4
O000818,2025-12-10,C0991,P0103,S020,1,0.0,10049.49,7634.81,2414.68,0.2402788599222448,12,December,2025Q4
O000820,2025-12-10,C0380,P0017,S018,1,0.15,7941.23,8258.98,-317.75,-0.040012693247771444,12,December,2025Q4
O001109,2025-12-10,C0767,P0060,S016,8,0.0,240050.64,167811.68,72238.96,0.3009321699788011,12,December,2025Q4
O001235,2025-12-10,C0675,P0012,S025,8,0.2,16012.29,16137.44,-125.15,-0.007815871433754947,12,December,2025Q4
O001548,2025-12-10,C0222,P0060,S013,4,0.1,108022.79,83905.84,24116.95,0.22325798102418945,12,December,2025Q4
O002325,2025-12-10,C0087,P0104,S022,6,0.15,39988.95,36800.82,3188.13,0.07972527410697205,12,December,2025Q4
O002898,2025-12-10,C0679,P0078,S012,4,0.15,18600.38,15137.6,3462.78,0.18616716432675032,12,December,2025Q4
O002924,2025-12-10,C0134,P0077,S005,6,0.0,237494.22,162201.36,75292.86,0.3170302839370154,12,December,2025Q4
O003122,2025-12-10,C0376,P0058,S004,3,0.15,85898.59,84854.34,1044.25,0.012156776962229532,12,December,2025Q4
O003172,2025-12-10,C0953,P0109,S016,1,0.05,13249.63,11719.66,1529.97,0.11547265848178404,12,December,2025Q4
O004281,2025-12-10,C0653,P0039,S019,3,0.0,82551.6,66219.15,16332.45,0.19784534763711423,12,December,2025Q4
O004470,2025-12-10,C0573,P0059,S013,1,0.05,2153.81,1795.96,357.85,0.1661474317604617,12,December,2025Q4
O004591,2025-12-10,C0910,P0071,S009,8,0.1,48073.03,37629.52,10443.51,0.217242599436732,12,December,2025Q4
O004894,2025-12-10,C0463,P0064,S014,7,0.2,192502.8,173264.98,19237.82,0.09993527366874665,12,December,2025Q4
O000159,2025-12-09,C0212,P0067,S012,7,0.1,130711.64,103425.63,27286.01,0.20874965687830097,12,December,2025Q4
O001765,2025-12-09,C0120,P0046,S003,4,0.2,92514.82,80666.92,11847.9,0.12806488733372662,12,December,2025Q4
O001779,2025-12-09,C0497,P0063,S021,7,0.15,12174.53,12769.68,-595.15,-0.04888484401451226,12,December,2025Q4
O001870,2025-12-09,C0063,P0009,S007,3,0.2,81032.95,81802.41,-769.46,-0.009495643438872707,12,December,2025Q4
O002227,2025-12-09,C0568,P0009,S011,4,0.05,128302.17,109069.88,19232.29,0.14989840000367882,12,December,2025Q4
O002312,2025-12-09,C0202,P0082,S011,5,0.2,55750.48,48642.65,7107.83,0.12749361081734184,12,December,2025Q4
O003018,2025-12-09,C0287,P0070,S021,6,0.2,57180.34,48296.04,8884.3,0.15537333286230898,12,December,2025Q4
O003605,2025-12-09,C0838,P0069,S021,5,0.0,32809.5,28800.85,4008.65,0.12217955165424649,12,December,2025Q4
O003693,2025-12-09,C0565,P0044,S004,4,0.0,46455.8,40275.28,6180.52,0.1330408689550067,12,December,2025Q4
O003882,2025-12-09,C0574,P0070,S001,3,0.1,32163.94,24148.02,8015.92,0.2492207111442193,12,December,2025Q4
O005281,2025-12-09,C0685,P0004,S006,5,0.0,42582.9,30464.8,12118.1,0.28457667279588755,12,December,2025Q4
O005822,2025-12-09,C0623,P0102,S012,7,0.0,8947.82,7438.62,1509.2,0.16866678140597374,12,December,2025Q4
O000296,2025-12-08,C0224,P0015,S008,7,0.05,199168.96,164507.63,34661.33,0.17402977853577187,12,December,2025Q4
O000548,2025-12-08,C0789,P0099,S011,5,0.0,98220.75,73184.6,25036.15,0.2548967504320625,12,December,2025Q4
O000701,2025-12-08,C0011,P0097,S004,2,0.15,18174.44,16457.44,1717.0,0.09447333728026834,12,December,2025Q4
O001305,2025-12-08,C0204,P0062,S022,5,0.0,80760.7,59542.45,21218.25,0.2627298921381315,12,December,2025Q4
O001378,2025-12-08,C0704,P0039,S020,5,0.05,130706.7,110365.25,20341.45,0.15562668172327815,12,December,2025Q4
O001456,2025-12-08,C0593,P0079,S005,6,0.2,205496.4,175023.06,30473.34,0.1482913569288805,12,December,2025Q4
O002154,2025-12-08,C0857,P0033,S012,2,0.0,59546.72,42390.46,17156.26,0.2881142739684066,12,December,2025Q4
O002504,2025-12-08,C0131,P0110,S017,3,0.0,107990.4,77225.73,30764.67,0.2848833785225353,12,December,2025Q4
O002724,2025-12-08,C0398,P0025,S017,5,0.05,7024.73,5202.8,1821.93,0.2593594344551321,12,December,2025Q4
O003098,2025-12-08,C0583,P0077,S012,3,0.2,94997.69,81100.68,13897.01,0.14628787289459355,12,December,2025Q4
O003537,2025-12-08,C0813,P0108,S021,7,0.2,178592.9,157633.28,20959.62,0.11735976066237795,12,December,2025Q4
O003947,2025-12-08,C0114,P0041,S018,2,0.0,74176.88,51105.12,23071.76,0.3110370778603791,12,December,2025Q4
O004366,2025-12-08,C0963,P0090,S005,5,0.0,104221.45,91735.35,12486.1,0.11980355291545071,12,December,2025Q4
O004651,2025-12-08,C0492,P0050,S023,1,0.2,15285.21,14893.84,391.37,0.025604489568674556,12,December,2025Q4
O005032,2025-12-08,C0765,P0049,S001,6,0.0,100745.82,70205.58,30540.24,0.3031415099901911,12,December,2025Q4
O005127,2025-12-08,C0353,P0015,S023,1,0.15,25457.69,23501.09,1956.6,0.07685693399518967,12,December,2025Q4
O005643,2025-12-08,C0447,P0110,S002,1,0.1,32397.12,25741.91,6655.21,0.20542597613615038,12,December,2025Q4
O005695,2025-12-08,C0592,P0051,S010,5,0.0,21368.55,16112.85,5255.7,0.2459549197301642,12,December,2025Q4
O000095,2025-12-07,C0049,P0119,S013,7,0.1,24733.93,23950.64,783.29,0.031668643034083135,12,December,2025Q4
O000556,2025-12-07,C0400,P0035,S005,6,0.1,224541.61,170826.42,53715.19,0.2392215411655773,12,December,2025Q4
O000776,2025-12-07,C0849,P0075,S025,5,0.1,157822.29,132366.45,25455.84,0.1612943266759087,12,December,2025Q4
O001165,2025-12-07,C0661,P0019,S009,8,0.2,205707.78,194383.12,11324.66,0.055052171580481785,12,December,2025Q4
O002013,2025-12-07,C0034,P0052,S021,2,0.05,52710.43,45591.32,7119.11,0.1350607460421021,12,December,2025Q4
O002151,2025-12-07,C0507,P0108,S023,7,0.1,200917.02,157633.28,43283.74,0.2154309276536154,12,December,2025Q4
O002500,2025-12-07,C0273,P0075,S017,1,0.05,33318.04,26473.29,6844.75,0.20543675438291087,12,December,2025Q4
O002617,2025-12-07,C0335,P0068,S005,5,0.15,83681.35,82074.8,1606.55,0.01919842354359723,12,December,2025Q4
O003544,2025-12-07,C0702,P0081,S006,3,0.2,99787.49,89755.86,10031.63,0.10052993616734922,12,December,2025Q4
O003688,2025-12-07,C0718,P0075,S013,4,0.1,126257.83,105893.16,20364.67,0.16129431339030614,12,December,2025Q4
O003939,2025-12-07,C0748,P0003,S019,5,0.05,55232.05,39564.3,15667.75,0.28367134661849414,12,December,2025Q4
O004649,2025-12-07,C0097,P0052,S019,2,0.2,44387.73,45591.32,-1203.59,-0.027115376253753005,12,December,2025Q4
O004712,2025-12-07,C0181,P0007,S012,7,0.0,131349.82,91756.42,39593.4,0.3014347488256931,12,December,2025Q4
O004759,2025-12-07,C0082,P0086,S004,3,0.2,35654.9,37651.14,-1996.24,-0.055987816541344944,12,December,2025Q4
O004768,2025-12-07,C0430,P0107,S016,4,0.2,71910.69,70756.12,1154.57,0.016055610090794568,12,December,2025Q4
O005432,2025-12-07,C0257,P0018,S024,2,0.1,2837.09,2146.48,690.61,0.24342195700524127,12,December,2025Q4
O000486,2025-12-06,C0686,P0010,S024,8,0.0,13668.96,9860.4,3808.56,0.2786283667521158,12,December,2025Q4
O000785,2025-12-06,C0819,P0007,S023,4,0.05,71304.19,52432.24,18871.95,0.2646681772838314,12,December,2025Q4
O000981,2025-12-06,C0330,P0044,S007,8,0.15,78974.86,80550.56,-1575.7,-0.019951918876462714,12,December,2025Q4
O001213,2025-12-06,C0617,P0076,S008,2,0.1,69623.53,54205.52,15418.01,0.2214482661249724,12,December,2025Q4
O001903,2025-12-06,C0342,P0101,S002,2,0.05,34259.64,30605.0,3654.64,0.10667479284662652,12,December,2025Q4
O002675,2025-12-06,C0053,P0064,S019,4,0.15,116876.7,99008.56,17868.14,0.15288025757058507,12,December,2025Q4
O002737,2025-12-06,C0207,P0110,S021,3,0.0,107990.4,77225.73,30764.67,0.2848833785225353,12,December,2025Q4
O003438,2025-12-06,C0969,P0020,S002,5,0.0,230731.3,149941.25,80790.05,0.3501477692883454,12,December,2025Q4
O003518,2025-12-06,C0868,P0025,S004,7,0.0,10352.23,7283.92,3068.31,0.29639121232816507,12,December,2025Q4
O003631,2025-12-06,C0996,P0063,S015,5,0.0,10230.7,9121.2,1109.5,0.10844810228039137,12,December,2025Q4
O003692,2025-12-06,C0266,P0080,S017,1,0.2,15840.87,12816.57,3024.3,0.19091754430154403,12,December,2025Q4
O005001,2025-12-06,C0458,P0061,S004,7,0.0,173706.12,139200.74,34505.38,0.1986422815730384,12,December,2025Q4
O005474,2025-12-06,C0962,P0085,S018,3,0.0,75708.57,56301.39,19407.18,0.2563405965797531,12,December,2025Q4
O005498,2025-12-06,C0615,P0022,S016,7,0.1,168662.59,121489.34,47173.25,0.2796900604929641,12,December,2025Q4
O005714,2025-12-06,C0545,P0044,S017,2,0.15,19743.72,20137.64,-393.92,-0.019951660578654884,12,December,2025Q4
O000031,2025-12-05,C0104,P0085,S017,5,0.15,107253.81,93835.65,13418.16,0.12510660460453574,12,December,2025Q4
